step,actor/entropy,actor/grad_norm,actor/loss,actor/lr,actor/perf/cpu_memory_used_gb,actor/perf/max_memory_allocated_gb,actor/perf/max_memory_reserved_gb,actor/pg_clipfrac,actor/pg_clipfrac_lower,actor/pg_loss,actor/ppo_kl,critic/advantages/max,critic/advantages/mean,critic/advantages/min,critic/returns/max,critic/returns/mean,critic/returns/min,critic/rewards/max,critic/rewards/mean,critic/rewards/min,critic/score/max,critic/score/mean,critic/score/min,global_seqlen/balanced_max,global_seqlen/balanced_min,global_seqlen/max,global_seqlen/mean,global_seqlen/min,global_seqlen/minmax_diff,num_turns/max,num_turns/mean,num_turns/min,perf/mfu/actor,perf/mfu/actor_infer,perf/throughput,perf/time_per_step,perf/total_num_tokens,prompt_length/clip_ratio,prompt_length/max,prompt_length/mean,prompt_length/min,response/aborted_ratio,response_length/clip_ratio,response_length/max,response_length/mean,response_length/min,response_length_non_aborted/clip_ratio,response_length_non_aborted/max,response_length_non_aborted/mean,response_length_non_aborted/min,rollout_corr/chi2_seq,rollout_corr/chi2_token,rollout_corr/k3_kl,rollout_corr/kl,rollout_corr/log_ppl_abs_diff,rollout_corr/log_ppl_diff,rollout_corr/log_ppl_diff_max,rollout_corr/log_ppl_diff_min,rollout_corr/ppl_ratio,rollout_corr/rollout_log_ppl,rollout_corr/rollout_ppl,rollout_corr/training_log_ppl,rollout_corr/training_ppl,timing_per_token_ms/adv,timing_per_token_ms/gen,timing_per_token_ms/update_actor,timing_s/adv,timing_s/agent_loop/compute_score/max,timing_s/agent_loop/compute_score/mean,timing_s/agent_loop/compute_score/min,timing_s/agent_loop/generate_sequences/max,timing_s/agent_loop/generate_sequences/mean,timing_s/agent_loop/generate_sequences/min,timing_s/agent_loop/num_preempted/max,timing_s/agent_loop/num_preempted/mean,timing_s/agent_loop/num_preempted/min,timing_s/agent_loop/slowest/compute_score,timing_s/agent_loop/slowest/generate_sequences,timing_s/agent_loop/slowest/num_preempted,timing_s/agent_loop/slowest/prompt_length,timing_s/agent_loop/slowest/response_length,timing_s/agent_loop/slowest/tool_calls,timing_s/agent_loop/tool_calls/max,timing_s/agent_loop/tool_calls/mean,timing_s/agent_loop/tool_calls/min,timing_s/dump_rollout_generations,timing_s/gen,timing_s/old_log_prob,timing_s/reward,timing_s/save_checkpoint,timing_s/start_profile,timing_s/step,timing_s/stop_profile,timing_s/update_actor,timing_s/update_weights,training/epoch,training/global_step,training/rollout_actor_probs_pearson_corr,training/rollout_probs_diff_max,training/rollout_probs_diff_mean,training/rollout_probs_diff_std,training/rollout_probs_diff_valid
185,0.14827103912830353,0.05219786614179611,0.024760372936725616,3e-06,53.99595260620117,11.348706245422363,17.974609375,0.0,0.0,0.02476037759333849,0.0,0.8660243153572083,-0.024760380387306213,-1.4999977350234985,0.8660243153572083,-0.024760380387306213,-1.4999977350234985,1.399999976158142,1.1843749284744263,0.0,1.399999976158142,1.1843749284744263,0.0,5407.0,5407.0,5634.0,5407.0,5180.0,454.0,2.0,2.0,2.0,0.008960240689004835,0.010192575108205766,65.65066418378976,82.3601720900042,10814.0,0.0,128.0,104.375,83.0,0.0,0.0,372.0,233.5625,127.0,0.0,372.0,233.5625,127.0,624440.125,0.051596879959106445,0.004315615631639957,-0.017465662211179733,0.017502304166555405,-0.017502304166555405,-0.004606693983078003,-0.03362622112035751,0.9826771020889282,0.1404271125793457,1.1515109539031982,0.1229248046875,1.1314895153045654,0.0006675026814872029,0.8970232287877017,3.6852592198083522,0.007218373997602612,0.018055955006275326,0.011033747496185242,0.00851397099904716,5.278019796998706,3.4092144652513525,1.8767013430478983,-1.0,-1.0,-1.0,0.010698183032218367,5.278019796998706,-1.0,106.0,372.0,0.0,0.0,0.0,0.0,0.020613609987776726,6.704351611959282,11.786118276999332,1.9687984604388475e-05,,7.801403990015388e-05,82.3601720900042,0.00017665803898125887,39.85239320300752,23.979204053990543,0.0,185.0,0.9745791554450989,0.23729634284973145,0.023866750299930573,0.0410936139523983,1.0
186,0.14248788356781006,0.049599383026361465,0.021049078553915024,3e-06,54.012107849121094,11.348706245422363,17.974609375,0.0,0.0,0.021049081347882748,0.0,0.4999993145465851,-0.021049095317721367,-1.4999977350234985,0.4999993145465851,-0.021049095317721367,-1.4999977350234985,1.399999976158142,1.3156249523162842,0.0,1.399999976158142,1.3156249523162842,0.0,6350.0,6349.0,6509.0,6349.5,6190.0,319.0,2.0,2.0,2.0,0.010625002631824148,0.01176543906502288,76.14598956155741,83.38587542902678,12699.0,0.0,160.0,116.25,95.0,0.0,0.0,441.0,280.59375,155.0,0.0,441.0,280.59375,155.0,8925986.0,0.04732227325439453,0.004209154285490513,-0.015596557408571243,0.016325734555721283,-0.016325734555721283,-0.002367079257965088,-0.04932394623756409,0.9838517904281616,0.14569252729415894,1.158617615699768,0.12936680018901825,1.1395498514175415,0.0005845822520696048,0.8585211301938853,3.111996761947009,0.007423610019031912,0.015681512013543397,0.010413658466859488,0.008649736002553254,6.276354760979302,4.124286504558768,2.3730868899729103,-1.0,-1.0,-1.0,0.010638414998538792,6.276354760979302,-1.0,129.0,441.0,0.0,0.0,0.0,0.0,0.020953960018232465,7.708661228010897,12.00075322604971,4.950998118147254e-05,,0.00017348595429211855,83.38587542902678,0.0001749760122038424,39.51924687996507,24.10995561897289,0.0,186.0,0.9771401882171631,0.2410292625427246,0.02166062220931053,0.03946409374475479,1.0
187,0.1413242667913437,0.051995910704135895,0.045210614800453186,3e-06,54.024784088134766,11.348706245422363,17.974609375,0.0,0.0,0.045210616663098335,0.0,1.426110029220581,-0.045210592448711395,-1.1326051950454712,1.426110029220581,-0.045210592448711395,-1.1326051950454712,1.399999976158142,0.776562511920929,-0.10312499850988388,1.399999976158142,0.776562511920929,-0.10312499850988388,7244.0,7244.0,7286.0,7244.0,7202.0,84.0,2.0,2.0,2.0,0.011971430054991418,0.013082698596531377,84.82814555306217,85.39618487202097,14488.0,0.0,152.0,124.75,99.0,0.0,0.0625,512.0,328.0,178.0,0.0625,512.0,328.0,178.0,10290634686464.0,0.050035834312438965,0.004310643300414085,-0.016601301729679108,0.01650577038526535,-0.016119692474603653,0.006177231669425964,-0.04357476532459259,0.9840602874755859,0.13788120448589325,1.150328516960144,0.1217615082859993,1.1314282417297363,0.0005041477764755578,0.85053113271653,2.7654386455683184,0.007304092985577881,0.011488710006233305,0.009580295311025111,0.006435708957724273,7.5188590589677915,4.846694964084236,2.6682719670352526,-1.0,-1.0,-1.0,0.011488710006233305,7.5188590589677915,-1.0,118.0,512.0,0.0,0.0,0.0,0.0,0.022168899013195187,8.9271747689927,12.322545895993244,2.510997001081705e-05,,0.00015700398944318295,85.39618487202097,0.00017865403788164258,40.0656750969938,24.038625977002084,0.0,187.0,0.976637601852417,0.28426748514175415,0.02142903208732605,0.04041099175810814,1.0
188,0.18246285617351532,0.04962591826915741,-0.01338915154337883,3e-06,53.9838752746582,11.348706245422363,17.974609375,0.0,0.0,-0.01338915154337883,0.0,0.8660243153572083,0.013389142230153084,-1.4999977350234985,0.8660243153572083,0.013389142230153084,-1.4999977350234985,1.399999976158142,1.024999976158142,0.0,1.399999976158142,1.024999976158142,0.0,5271.0,5270.0,5376.0,5270.5,5165.0,211.0,2.0,2.0,2.0,0.008869489796556647,0.009890191200178273,64.25475569016737,82.02505703101633,10541.0,0.0,115.0,99.875,82.0,0.0,0.0,395.0,229.53125,114.0,0.0,395.0,229.53125,114.0,2324957602250752.0,0.06693124771118164,0.005846335552632809,-0.021931573748588562,0.023700077086687088,-0.023700077086687088,-0.0024957284331321716,-0.08837941288948059,0.97679603099823,0.18899941444396973,1.2149608135223389,0.16529935598373413,1.1841638088226318,0.0007520853771065899,0.9657035771249544,3.7226363708381838,0.007927731960080564,0.011301945021841675,0.009394665505169542,0.007730801007710397,5.69622276397422,3.366273005689436,1.6970215130131692,-1.0,-1.0,-1.0,0.00977817497914657,5.69622276397422,-1.0,101.0,395.0,0.0,0.0,0.0,0.0,0.02030079998075962,7.093092773982789,11.841081077989656,3.38079989887774e-05,,0.0001575860078446567,82.02505703101633,0.00018421601271256804,39.2403099850053,23.803144778998103,0.0,188.0,0.9756648540496826,0.3124313950538635,0.026928551495075226,0.04488833248615265,1.0
189,0.15149925649166107,0.041851844638586044,0.00018618255853652954,3e-06,54.00444030761719,11.348706245422363,17.974609375,0.0,0.0,0.00018618162721395493,0.0,1.4999388456344604,-0.00018617110617924482,-1.499997615814209,1.4999388456344604,-0.00018617110617924482,-1.499997615814209,1.4500000476837158,1.279687523841858,0.10000000149011612,1.4500000476837158,1.279687523841858,0.10000000149011612,5818.0,5817.0,6375.0,5817.5,5260.0,1115.0,2.0,2.0,2.0,0.009941838784101289,0.01091264179242505,71.43593261002171,81.43660742498469,11635.0,0.0,171.0,117.0,89.0,0.0,0.0,391.0,246.59375,132.0,0.0,391.0,246.59375,132.0,558119.1875,0.05080986022949219,0.004289568401873112,-0.017145700752735138,0.017263930290937424,-0.017263930290937424,-0.005449563264846802,-0.029665634036064148,0.9829011559486389,0.14800536632537842,1.1607825756072998,0.1307414472103119,1.140838861465454,0.0006333204125565267,0.8868921298936492,3.32316702647398,0.007368683000095189,0.01484593900386244,0.01058171931617835,0.008553682011552155,5.5735483529861085,3.5850374113397265,1.9557628309703432,-1.0,-1.0,-1.0,0.010199284995906055,5.5735483529861085,-1.0,133.0,391.0,0.0,0.0,0.0,0.0,0.010503664962016046,6.998465796990786,11.852880473947152,4.449201514944434e-05,,0.00015880598220974207,81.43660742498469,9.13180410861969e-05,38.66504835302476,23.882288813008927,0.0,189.0,0.9772841334342957,0.23671233654022217,0.023069744929671288,0.03973070904612541,1.0
190,0.14543810486793518,0.056778084486722946,0.0007726922631263733,3e-06,54.05107498168945,11.348706245422363,17.974609375,0.0,0.0,0.0007726885378360748,0.0,0.5732874274253845,-0.0007726945332251489,-1.4999977350234985,0.5732874274253845,-0.0007726945332251489,-1.4999977350234985,1.475000023841858,1.2765624523162842,0.0,1.475000023841858,1.2765624523162842,0.0,6389.0,6388.0,7074.0,6388.5,5703.0,1371.0,2.0,2.0,2.0,0.01062776027864068,0.011680330542348178,76.49324957034975,83.51717355300207,12777.0,0.0,194.0,116.875,88.0,0.0,0.0,420.0,282.40625,130.0,0.0,420.0,282.40625,130.0,68216864.0,0.0508197546005249,0.004288569092750549,-0.01705065183341503,0.019110282883048058,-0.019110282883048058,-0.0017022117972373962,-0.06613484025001526,0.9811609983444214,0.15795481204986572,1.175514817237854,0.1388445347547531,1.152295708656311,0.0005803597860890809,0.835524510570941,3.1120917462615387,0.007415256986860186,0.010709437017794698,0.009358067471112008,0.007076153007801622,6.102160469046794,4.130210928782617,1.9139373149955645,-1.0,-1.0,-1.0,0.010465889004990458,6.102160469046794,-1.0,194.0,420.0,0.0,0.0,0.0,0.0,0.011771499994210899,7.550635002029594,12.148794389038812,1.7898972146213055e-05,,0.0001664040028117597,83.51717355300207,0.00010481098433956504,39.76319624198368,24.02486675599357,0.0,190.0,0.9774856567382812,0.30116674304008484,0.021681077778339386,0.039707958698272705,1.0
191,0.1206638291478157,0.03308648243546486,-0.006790179759263992,3e-06,54.07147216796875,11.348706245422363,17.974609375,0.0,0.0,-0.006790180690586567,0.0,1.4999977350234985,0.006790183484554291,-0.4999992847442627,1.4999977350234985,0.006790183484554291,-0.4999992847442627,1.399999976158142,1.2687499523162842,0.0,1.399999976158142,1.2687499523162842,0.0,6159.0,6158.0,6160.0,6158.5,6157.0,3.0,2.0,2.0,2.0,0.010405775552596882,0.011649737703221434,75.23307876604167,81.85893892700551,12317.0,0.0,130.0,113.375,96.0,0.0,0.0,383.0,271.53125,106.0,0.0,383.0,271.53125,106.0,1082687.625,0.04053342342376709,0.0032595484517514706,-0.013947954401373863,0.015363461337983608,-0.015218733809888363,0.0023156404495239258,-0.04644519090652466,0.9849475622177124,0.12745623290538788,1.1379826068878174,0.11223749816417694,1.1203563213348389,0.0005824225895733471,0.8070059596016508,3.1760298545088816,0.007173699035774916,0.014305102988146245,0.01082885121650179,0.008604561036918312,5.580058366002049,3.9810895728769538,1.5336338229826652,-1.0,-1.0,-1.0,0.010935322963632643,5.580058366002049,-1.0,129.0,383.0,0.0,0.0,0.0,0.0,0.02094765199581161,7.012074782978743,11.719126381969545,1.4488992746919394e-05,,8.450000314041972e-05,81.85893892700551,0.00017765595111995935,39.119159717985895,23.973203854984604,0.0,191.0,0.976284384727478,0.253945529460907,0.01896004192531109,0.03687233477830887,1.0
192,0.1304626613855362,0.03147723525762558,-0.006882794201374054,3e-06,54.104644775390625,11.348706245422363,17.974609375,0.0,0.0,-0.006882796064019203,0.0,0.864838719367981,0.006882795598357916,-0.9289008975028992,0.864838719367981,0.006882795598357916,-0.9289008975028992,1.399999976158142,1.3156249523162842,0.0,1.399999976158142,1.3156249523162842,0.0,6190.0,6189.0,6215.0,6189.5,6164.0,51.0,2.0,2.0,2.0,0.010300207375984942,0.011552331695899842,75.04905353035184,82.47272562200669,12379.0,0.0,129.0,112.125,90.0,0.0,0.0,372.0,274.71875,165.0,0.0,372.0,274.71875,165.0,46449.46484375,0.044118642807006836,0.0040229205042123795,-0.014392492361366749,0.014956817030906677,-0.014956817030906677,-0.0032194405794143677,-0.040808260440826416,0.9851794838905334,0.13297531008720398,1.1428134441375732,0.1180185079574585,1.1258398294448853,0.0007013303996389156,0.7707940428863125,3.208631181356518,0.008681769017130136,0.014778579003177583,0.010627251464029541,0.00846078695030883,5.379931315022986,4.031246532220393,2.417651547002606,-1.0,-1.0,-1.0,0.01074342499487102,5.379931315022986,-1.0,118.0,372.0,0.0,0.0,0.0,0.0,0.024619297997560352,6.776050431013573,11.922766376985237,4.5941967982798815e-05,,0.0001666139578446746,82.47272562200669,0.00017221999587491155,39.71964539401233,24.001759346050676,0.0,192.0,0.976916491985321,0.28289762139320374,0.020992401987314224,0.03809522092342377,1.0
193,0.1304726004600525,0.047447703778743744,-0.00836900994181633,3e-06,54.11146926879883,11.348706245422363,17.974609375,0.0,0.0,-0.008369009010493755,0.0,1.4657074213027954,0.008369001559913158,-1.4999977350234985,1.4657074213027954,0.008369001559913158,-1.4999977350234985,1.399999976158142,1.193750023841858,0.0,1.399999976158142,1.193750023841858,0.0,6148.0,6148.0,6152.0,6148.0,6144.0,8.0,2.0,2.0,2.0,0.010320533474931013,0.01134246519388034,74.58719447769496,82.42701770795975,12296.0,0.0,198.0,126.75,93.0,0.0,0.0,391.0,257.5,154.0,0.0,391.0,257.5,154.0,7445701120.0,0.04662656784057617,0.0039102304726839066,-0.015782058238983154,0.01584910973906517,-0.01584910973906517,-0.0027344226837158203,-0.04715779423713684,0.9843332767486572,0.1287231743335724,1.1393516063690186,0.11287407577037811,1.12103271484375,0.0005987884659924839,0.8500486860479549,3.2026674419325802,0.007362702977843583,0.01132052595494315,0.00989781903444964,0.008528080012183636,5.589883076027036,3.8036014163444634,2.2388551930198446,-1.0,-1.0,-1.0,0.008528080012183636,5.589883076027036,-1.0,120.0,391.0,0.0,0.0,0.0,0.0,0.022329092025756836,7.0044011730351485,12.054629206017125,3.3724005334079266e-05,,0.00015545595670118928,82.42701770795975,0.00018141802866011858,39.37999886600301,23.947788331017364,0.0,193.0,0.9746303558349609,0.33957764506340027,0.021101465448737144,0.03943880274891853,1.0
194,0.12649638950824738,0.10864167660474777,-0.027564290910959244,3e-06,54.20348358154297,11.348706245422363,17.974609375,0.0,0.0,-0.02756428997963667,0.0,1.4999977350234985,0.027564289048314095,-1.4999971389770508,1.4999977350234985,0.027564289048314095,-1.4999971389770508,1.4249999523162842,1.1749999523162842,0.0,1.4249999523162842,1.1749999523162842,0.0,5803.0,5802.0,6748.0,5802.5,4857.0,1891.0,2.0,2.0,2.0,0.00992806365328981,0.010621857543744418,70.40811977566331,82.4123697449686,11605.0,0.0,149.0,111.25,88.0,0.0,0.0,443.0,251.40625,173.0,0.0,443.0,251.40625,173.0,1709346.5,0.04619956016540527,0.0037519594188779593,-0.01589072309434414,0.017051655799150467,-0.017051655799150467,-0.003967016935348511,-0.042913034558296204,0.9831299185752869,0.12870830297470093,1.1385090351104736,0.11165665835142136,1.119041919708252,0.0006521078836187264,0.9594424745800741,3.3287659918984502,0.00756771198939532,0.011013345036190003,0.009879336124868132,0.008089200011454523,6.293026037979871,3.6619488636606548,2.539482068968937,-1.0,-1.0,-1.0,0.011013345036190003,6.293026037979871,-1.0,127.0,443.0,0.0,0.0,0.0,0.0,0.02056892600376159,7.718714707996696,12.133720632002223,3.5465986002236605e-05,,0.00015565002104267478,82.4123697449686,0.0001720460131764412,38.630329335981514,23.883339963038452,0.0,194.0,0.9744658470153809,0.2601403594017029,0.020947720855474472,0.038839299231767654,1.0
195,0.1412447988986969,0.04935874789953232,-0.00480516254901886,3e-06,54.20241928100586,11.348706245422363,17.974609375,0.0,0.0,-0.004805157892405987,0.0,1.4439610242843628,0.004805152770131826,-0.8660243153572083,1.4439610242843628,0.004805152770131826,-0.8660243153572083,1.399999976158142,1.003515601158142,-0.4312500059604645,1.399999976158142,1.003515601158142,-0.4312500059604645,6640.0,6639.0,6981.0,6639.5,6298.0,683.0,2.0,2.0,2.0,0.01101664487072764,0.01227866514571785,78.87420137829191,84.17834835697431,13279.0,0.0,133.0,112.75,89.0,0.0,0.0,482.0,302.21875,160.0,0.0,482.0,302.21875,160.0,19186874368.0,0.04921221733093262,0.004199822898954153,-0.016410235315561295,0.016215961426496506,-0.016215961426496506,-0.002100527286529541,-0.04387158155441284,0.9839629530906677,0.1396092027425766,1.153220772743225,0.1233932375907898,1.1340440511703491,0.0005756383044282592,0.8564702560212711,3.002014540856708,0.007643901044502854,0.012152608018368483,0.010339498719986295,0.008942363027017564,6.884745183982886,4.361991791154651,2.3322261779685505,-1.0,-1.0,-1.0,0.010808043007273227,6.884745183982886,-1.0,130.0,482.0,0.0,0.0,0.0,0.0,0.027757741045206785,8.282923845981713,12.029193622001912,3.3122021704912186e-05,,0.00015539402374997735,84.17834835697431,0.00017211498925462365,39.863751088036224,23.94871221802896,0.0,195.0,0.9772691130638123,0.29141366481781006,0.021002698689699173,0.040017999708652496,1.0
196,0.13450144231319427,0.04822494089603424,-0.007053874433040619,3e-06,54.204227447509766,11.348706245422363,17.974609375,0.0,0.0,-0.007053880952298641,0.0,0.8660243153572083,0.007053878623992205,-1.4999970197677612,0.8660243153572083,0.007053878623992205,-1.4999970197677612,1.399999976158142,1.14404296875,0.0,1.399999976158142,1.14404296875,0.0,6271.0,6271.0,7288.0,6271.0,5254.0,2034.0,2.0,2.0,2.0,0.010335263015205947,0.01131732130213292,73.67574665130533,85.11620560399024,12542.0,0.0,148.0,111.625,83.0,0.0,0.03125,512.0,280.3125,179.0,0.03125,512.0,280.3125,179.0,153163184.0,0.044234633445739746,0.00399196008220315,-0.014453016221523285,0.014244412072002888,-0.013895261101424694,0.005586400628089905,-0.025288894772529602,0.9862178564071655,0.1319810003042221,1.1416438817977905,0.11808574199676514,1.1259160041809082,0.000567525515366679,0.965877980489072,3.1997663770539675,0.007117905013728887,0.014345733972731978,0.010831044908627518,0.009057108021806926,7.229062381957192,4.0557195072815375,2.612283081980422,-1.0,-1.0,-1.0,0.012429595983121544,7.229062381957192,-1.0,132.0,512.0,0.0,0.0,0.0,0.0,0.024484709021635354,8.663925484986976,12.324476448993664,3.38179524987936e-05,,0.0001677680411376059,85.11620560399024,0.00017208000645041466,40.13146990101086,23.946905700024217,0.0,196.0,0.976997971534729,0.24752211570739746,0.0207346361130476,0.038693007081747055,1.0
197,0.1403287798166275,0.063649021089077,0.036286547780036926,3e-06,54.21993637084961,11.348706245422363,17.974609375,0.0,0.0,0.03628654591739178,0.0,0.9416931867599487,-0.03628656268119812,-1.4999977350234985,0.9416931867599487,-0.03628656268119812,-1.4999977350234985,1.625,1.0945312976837158,-1.0,1.625,1.0945312976837158,-1.0,6183.0,6182.0,6615.0,6182.5,5750.0,865.0,2.0,2.0,2.0,0.010279488371247612,0.011399040208219193,73.20936917201749,84.44957346201409,12365.0,0.0,140.0,112.75,96.0,0.0,0.0625,512.0,273.65625,144.0,0.0625,512.0,273.65625,144.0,73902560.0,0.04790663719177246,0.0047483243979513645,-0.014934160746634007,0.014682767912745476,-0.01431048009544611,0.005956605076789856,-0.02661225199699402,0.9858129024505615,0.13998940587043762,1.1513618230819702,0.1256789267063141,1.135011911392212,0.0005829580279961198,0.9981112277051342,3.216250639627629,0.007208276016172022,0.012227870000060648,0.010379588406067342,0.008806072000879794,7.297245371970348,3.996222758098156,2.1286281310021877,-1.0,-1.0,-1.0,0.011498950014356524,7.297245371970348,-1.0,132.0,512.0,0.0,0.0,0.0,0.0,0.020814198011066765,8.74046002101386,12.06018817704171,3.2123993150889874e-05,,0.0001528580323792994,84.44957346201409,0.0001715559628792107,39.768939158995636,23.8337555549806,0.0,197.0,0.9769852161407471,0.24535179138183594,0.02233019657433033,0.03976316377520561,1.0
198,0.16411641240119934,0.04564964398741722,0.01706915721297264,3e-06,54.20547866821289,11.348706245422363,17.974609375,0.0,0.0,0.01706916093826294,0.0,0.9941455125808716,-0.017069172114133835,-1.499998688697815,0.9941455125808716,-0.017069172114133835,-1.499998688697815,1.399999976158142,1.12060546875,-1.0,1.399999976158142,1.12060546875,-1.0,6642.0,6641.0,6729.0,6641.5,6554.0,175.0,2.0,2.0,2.0,0.011116218632524977,0.012228903339177496,78.52380233247543,84.57944983203197,13283.0,0.0,175.0,126.875,87.0,0.0,0.03125,512.0,288.21875,132.0,0.03125,512.0,288.21875,132.0,1.4711920846176256e+16,0.06126761436462402,0.0051480745896697044,-0.020499859005212784,0.01961820386350155,-0.01961820386350155,-0.004599824547767639,-0.05284261703491211,0.9806381464004517,0.1557653844356537,1.1709598302841187,0.13614718616008759,1.1476415395736694,0.0005603392270094213,0.9461516928317811,2.9774464518578867,0.0074429859523661435,0.0123180280206725,0.01052997221268015,0.008812573971226811,7.339405498991255,4.195472892908583,1.9451014639926143,-1.0,-1.0,-1.0,0.010956192971207201,7.339405498991255,-1.0,110.0,512.0,0.0,0.0,0.0,0.0,0.021190083993133157,8.726357062987518,12.094661084993277,3.451999509707093e-05,,0.00015931797679513693,84.57944983203197,0.0001842780038714409,39.54942122002831,24.16226450301474,0.0,198.0,0.9749372601509094,0.27673548460006714,0.024844419211149216,0.0438774898648262,1.0
199,0.136552631855011,0.06934655457735062,-0.0065576061606407166,3e-06,54.22018051147461,11.348706245422363,17.974609375,0.0,0.0,-0.0065576061606407166,0.0,0.8660104274749756,0.006557609885931015,-1.4999977350234985,0.8660104274749756,0.006557609885931015,-1.4999977350234985,1.399999976158142,1.024999976158142,0.0,1.399999976158142,1.024999976158142,0.0,5941.0,5941.0,6023.0,5941.0,5859.0,164.0,2.0,2.0,2.0,0.010285513508171239,0.010855027288364572,72.76287573742822,81.64877954300027,11882.0,0.0,155.0,116.875,101.0,0.0,0.0,424.0,254.4375,140.0,0.0,424.0,254.4375,140.0,566258.875,0.04591023921966553,0.0036822562105953693,-0.01584589295089245,0.015545898117125034,-0.015503455884754658,0.0006790757179260254,-0.02781347930431366,0.9846341609954834,0.1330086588859558,1.1431267261505127,0.11750520765781403,1.1254903078079224,0.0005948947130190922,0.9092123809913862,3.212798670512097,0.007068538980092853,0.01536960800876841,0.010902171256020665,0.009731490979902446,6.019008831994142,3.6941183230665047,2.0559737400035374,-1.0,-1.0,-1.0,0.011044425016734749,6.019008831994142,-1.0,102.0,424.0,0.0,0.0,0.0,0.0,0.020535997988190502,7.402807206031866,12.167143894010223,3.448198549449444e-05,,0.00015381199773401022,81.64877954300027,0.00017824204405769706,38.17447380302474,23.857792190043256,0.0,199.0,0.9762113094329834,0.25625187158584595,0.021234339103102684,0.038542430847883224,1.0
200,0.12360645085573196,0.05815586820244789,-0.0038509676232934,3e-06,54.225467681884766,11.348706245422363,17.974609375,0.0,0.0,-0.0038509704172611237,0.0,1.499998688697815,0.0038509778678417206,-1.4999977350234985,1.499998688697815,0.0038509778678417206,-1.4999977350234985,1.4500000476837158,1.0495116710662842,-1.0,1.4500000476837158,1.0495116710662842,-1.0,6633.0,6633.0,6732.0,6633.0,6534.0,198.0,2.0,2.0,2.0,0.011524341435120121,0.012126379083162367,65.86837349832325,100.70083179097855,13266.0,0.0,160.0,126.5,100.0,0.0,0.09375,512.0,288.0625,176.0,0.09375,512.0,288.0625,176.0,81273416.0,0.04209613800048828,0.0033728487323969603,-0.014552191831171513,0.01468593068420887,-0.01468593068420887,-0.00040925294160842896,-0.03233163058757782,0.9854482412338257,0.12046834081411362,1.1291804313659668,0.1057824119925499,1.1125757694244385,0.0005330668643541543,0.9562114623572655,2.870576742124527,0.007071665022522211,0.015361807018052787,0.011362722914782353,0.009052551991771907,7.386735726031475,4.260554974904153,2.6455295130144805,-1.0,-1.0,-1.0,0.011710713966749609,7.386735726031475,-1.0,142.0,512.0,0.0,0.0,0.0,0.0,0.02173605398274958,8.814357260009274,12.176235894032288,4.5788008719682693e-05,16.40350027597742,5.8519013691693544e-05,100.70083179097855,0.00023630401119589806,38.08107106102398,25.17526078602532,0.0,200.0,0.978046178817749,0.26199179887771606,0.01899794302880764,0.03626661375164986,1.0
