step,actor/entropy,actor/grad_norm,actor/kl_coef,actor/kl_loss,actor/loss,actor/lr,actor/perf/cpu_memory_used_gb,actor/perf/max_memory_allocated_gb,actor/perf/max_memory_reserved_gb,actor/pg_clipfrac,actor/pg_clipfrac_lower,actor/pg_loss,actor/ppo_kl,critic/advantages/max,critic/advantages/mean,critic/advantages/min,critic/returns/max,critic/returns/mean,critic/returns/min,critic/rewards/max,critic/rewards/mean,critic/rewards/min,critic/score/max,critic/score/mean,critic/score/min,global_seqlen/balanced_max,global_seqlen/balanced_min,global_seqlen/max,global_seqlen/mean,global_seqlen/min,global_seqlen/minmax_diff,num_turns/max,num_turns/mean,num_turns/min,perf/mfu/actor,perf/mfu/actor_infer,perf/throughput,perf/time_per_step,perf/total_num_tokens,prompt_length/clip_ratio,prompt_length/max,prompt_length/mean,prompt_length/min,response/aborted_ratio,response_length/clip_ratio,response_length/max,response_length/mean,response_length/min,response_length_non_aborted/clip_ratio,response_length_non_aborted/max,response_length_non_aborted/mean,response_length_non_aborted/min,rollout_corr/chi2_seq,rollout_corr/chi2_token,rollout_corr/k3_kl,rollout_corr/kl,rollout_corr/log_ppl_abs_diff,rollout_corr/log_ppl_diff,rollout_corr/log_ppl_diff_max,rollout_corr/log_ppl_diff_min,rollout_corr/ppl_ratio,rollout_corr/rollout_log_ppl,rollout_corr/rollout_ppl,rollout_corr/training_log_ppl,rollout_corr/training_ppl,timing_per_token_ms/adv,timing_per_token_ms/gen,timing_per_token_ms/ref,timing_per_token_ms/update_actor,timing_s/adv,timing_s/agent_loop/compute_score/max,timing_s/agent_loop/compute_score/mean,timing_s/agent_loop/compute_score/min,timing_s/agent_loop/generate_sequences/max,timing_s/agent_loop/generate_sequences/mean,timing_s/agent_loop/generate_sequences/min,timing_s/agent_loop/num_preempted/max,timing_s/agent_loop/num_preempted/mean,timing_s/agent_loop/num_preempted/min,timing_s/agent_loop/slowest/compute_score,timing_s/agent_loop/slowest/generate_sequences,timing_s/agent_loop/slowest/num_preempted,timing_s/agent_loop/slowest/prompt_length,timing_s/agent_loop/slowest/response_length,timing_s/agent_loop/slowest/tool_calls,timing_s/agent_loop/tool_calls/max,timing_s/agent_loop/tool_calls/mean,timing_s/agent_loop/tool_calls/min,timing_s/dump_rollout_generations,timing_s/gen,timing_s/old_log_prob,timing_s/ref,timing_s/reward,timing_s/save_checkpoint,timing_s/start_profile,timing_s/step,timing_s/stop_profile,timing_s/update_actor,timing_s/update_weights,training/epoch,training/global_step,training/rollout_actor_probs_pearson_corr,training/rollout_probs_diff_max,training/rollout_probs_diff_mean,training/rollout_probs_diff_std,training/rollout_probs_diff_valid
160,0.15034322440624237,0.12368577718734741,0.001,0.014269093613620498,0.009420551359653473,3e-06,54.77918243408203,11.348706245422363,20.75,0.0,0.0,0.009406283497810364,0.0,1.4999585151672363,-0.00940630491822958,-1.4999977350234985,1.4999585151672363,-0.00940630491822958,-1.4999977350234985,1.475000023841858,1.1945312023162842,0.0,1.475000023841858,1.1945312023162842,0.0,5784.0,5783.0,6578.0,5783.5,4989.0,1589.0,2.0,2.0,2.0,0.009778417461556837,0.010443740128707068,61.390148248303866,94.20892708399333,11567.0,0.0,156.0,115.625,93.0,0.0,0.03125,512.0,245.84375,170.0,0.03125,512.0,245.84375,170.0,7355793456234496.0,0.05414247512817383,0.005169836804270744,-0.017339307814836502,0.015871793031692505,-0.015511109493672848,0.005770951509475708,-0.046677738428115845,0.9846647381782532,0.13407617807388306,1.1460634469985962,0.11856507509946823,1.1279088258743286,0.000672354718582165,1.1025976117926923,0.8438719086223567,3.380870666380096,0.007777127029839903,0.01120174303650856,0.00878492403171549,0.00671858002897352,7.251755806966685,3.653945698397365,2.587927941000089,-1.0,-1.0,-1.0,0.01038199698086828,7.251755806966685,-1.0,156.0,512.0,0.0,0.0,0.0,0.0,0.017511614016257226,8.674135411973111,12.311622765031643,9.7610663670348,3.462802851572633e-05,,0.00015202199574559927,94.20892708399333,9.609601693227887e-05,39.10653099801857,24.310977290035225,0.0,160.0,0.9764525890350342,0.26787853240966797,0.023128483444452286,0.041310835629701614,1.0
161,0.13982518017292023,0.06111563742160797,0.001,0.017929833202288137,0.011055827140808105,3e-06,54.769859313964844,11.348706245422363,20.75,0.0,0.0,0.01103790383785963,0.0,1.4999977350234985,-0.011037875898182392,-0.6617660522460938,1.4999977350234985,-0.011037875898182392,-0.6617660522460938,1.399999976158142,1.0328125953674316,0.0,1.399999976158142,1.0328125953674316,0.0,5776.0,5775.0,5838.0,5775.5,5713.0,125.0,2.0,2.0,2.0,0.009819894285523888,0.010651078696794216,62.68811311107169,92.1307041060063,11551.0,0.0,134.0,111.125,84.0,0.0,0.0,377.0,249.84375,157.0,0.0,377.0,249.84375,157.0,191787.34375,0.04508078098297119,0.00432635098695755,-0.014282834716141224,0.014669978059828281,-0.01453764270991087,0.002117373049259186,-0.027484960854053497,0.9855936169624329,0.13743047416210175,1.1486386060714722,0.122892826795578,1.1319022178649902,0.0006445554505465078,0.8629979813640927,0.8438649967963231,3.3644417891977576,0.007445260009262711,0.013954640948213637,0.008711140339073609,0.006756710004992783,5.519060413993429,3.7642425127123715,2.358580497035291,-1.0,-1.0,-1.0,0.008148140041157603,5.519060413993429,-1.0,131.0,377.0,0.0,0.0,0.0,0.0,0.011466890980955213,6.899668861005921,12.047459970985074,9.747484577994328,3.6559998989105225e-05,,8.76619596965611e-05,92.1307041060063,0.00010147102875635028,38.8626671070233,24.535427459981292,0.0,161.0,0.9774488210678101,0.30165165662765503,0.021879198029637337,0.03874846175312996,1.0
162,0.12684084475040436,0.13541090488433838,0.001,0.017776261316612363,0.010247964411973953,3e-06,54.76931381225586,11.348706245422363,20.75,0.0,0.0,0.010230191051959991,0.0,0.4999993145465851,-0.010230216197669506,-1.499997854232788,0.4999993145465851,-0.010230216197669506,-1.499997854232788,1.399999976158142,1.232031226158142,0.0,1.399999976158142,1.232031226158142,0.0,5437.0,5436.0,6212.0,5436.5,4661.0,1551.0,2.0,2.0,2.0,0.009101806119503711,0.009821394302835754,57.762470898026145,94.11820366198663,10873.0,0.0,133.0,107.625,92.0,0.0,0.0,477.0,232.15625,115.0,0.0,477.0,232.15625,115.0,34291448.0,0.040335655212402344,0.003612260799854994,-0.013308173976838589,0.013598168268799782,-0.013598168268799782,-0.0045754313468933105,-0.02673984318971634,0.9865144491195679,0.13339093327522278,1.1437318325042725,0.11979276686906815,1.1282014846801758,0.0006925831868789578,1.125022411767781,0.897000654926091,3.6304500192212097,0.007530456990934908,0.013239510008133948,0.009472139869103557,0.007086246972903609,6.976669666997623,3.4628834005634417,1.7951076210010797,-1.0,-1.0,-1.0,0.008647311013191938,6.976669666997623,-1.0,115.0,477.0,0.0,0.0,0.0,0.0,0.011582510021980852,8.357791497022845,12.269699800992385,9.753088121011388,1.9679951947182417e-05,,7.654097862541676e-05,94.11820366198663,0.00010481401113793254,39.473883058992215,24.23455481498968,0.0,162.0,0.9782831072807312,0.25563639402389526,0.01925198920071125,0.036418989300727844,1.0
163,0.15722259879112244,0.07036347687244415,0.001,0.012193179201858584,0.026714544743299484,3e-06,54.77227783203125,11.348706245422363,20.75,0.0,0.0,0.026702354662120342,0.0,1.4999889135360718,-0.02670236863195896,-1.4999977350234985,1.4999889135360718,-0.02670236863195896,-1.4999977350234985,1.6749999523162842,1.009374976158142,0.07500000298023224,1.6749999523162842,1.009374976158142,0.07500000298023224,6572.0,6571.0,6650.0,6571.5,6493.0,157.0,2.0,2.0,2.0,0.011127766055632574,0.012058868237079313,70.31190099819686,93.46212954999646,13143.0,0.0,191.0,122.5,88.0,0.0,0.0,469.0,288.21875,135.0,0.0,469.0,288.21875,135.0,10409906.0,0.05489647388458252,0.004564231261610985,-0.018520254641771317,0.019128946587443352,-0.019128946587443352,-0.0020982474088668823,-0.035422876477241516,0.9810758829116821,0.15319743752479553,1.1663219928741455,0.13406848907470703,1.1441760063171387,0.00036975538143667737,0.8994560670065697,0.7462831246303094,2.9721952363967943,0.004859694978222251,0.012435832002665848,0.010111657347806613,0.00845831201877445,6.820985646976624,4.285016901905692,2.0425771480076946,-1.0,-1.0,-1.0,0.0103083869908005,6.820985646976624,-1.0,111.0,469.0,0.0,0.0,0.0,0.0,0.014303157979156822,8.295683306001592,12.092184243025258,9.808399107016157,1.8292979802936316e-05,,0.00010216399095952511,93.46212954999646,0.0001119410153478384,39.06356199196307,24.172897638985887,0.0,163.0,0.9771353006362915,0.2790600657463074,0.023614058271050453,0.040969934314489365,1.0
164,0.11032389104366302,0.08652537316083908,0.001,0.016618603567621903,-0.02998015284538269,3e-06,54.77272033691406,11.348706245422363,20.75,0.0,0.0,-0.029996768571436405,0.0,1.4999977350234985,0.02999676577746868,-1.4999977350234985,1.4999977350234985,0.02999676577746868,-1.4999977350234985,1.6749999523162842,1.072656273841858,0.0,1.6749999523162842,1.072656273841858,0.0,6767.0,6767.0,7795.0,6767.0,5739.0,2056.0,2.0,2.0,2.0,0.0115389927585161,0.012237327401325548,71.70265543445929,94.3758631949895,13534.0,0.0,131.0,107.0,87.0,0.0,0.0625,512.0,315.9375,91.0,0.0625,512.0,315.9375,91.0,1088843.0,0.03639566898345947,0.0029027662239968777,-0.01257866807281971,0.012394349090754986,-0.012394349090754986,-0.0020178109407424927,-0.020182199776172638,0.9876958131790161,0.11175869405269623,1.1185998916625977,0.09936435520648956,1.1048139333724976,0.000554124132576062,0.9055585736944501,0.7274466703869666,2.8689080817188373,0.007499516010284424,0.01405536598758772,0.009833851663643145,0.008180060016456991,7.732059261994436,4.736117247277434,1.3448873659945093,-1.0,-1.0,-1.0,0.010358647035900503,7.732059261994436,-1.0,120.0,512.0,0.0,0.0,0.0,0.0,0.022014627000316978,9.155197180050891,12.304822564998176,9.845263237017207,3.378198016434908e-05,,0.00011500198161229491,94.3758631949895,0.0001777879660949111,38.827801977982745,24.193583321000915,0.0,164.0,0.9774842262268066,0.24707716703414917,0.017249222844839096,0.03499886021018028,1.0
165,0.1348264515399933,0.09411663562059402,0.001,0.011926311843126314,0.02873368188738823,3e-06,54.77289581298828,11.348706245422363,20.75,0.0,0.0,0.028721768874675035,0.0,1.4433424472808838,-0.028721781447529793,-0.9289008975028992,1.4433424472808838,-0.028721781447529793,-0.9289008975028992,2.0,0.948437511920929,0.0,2.0,0.948437511920929,0.0,6133.0,6133.0,7058.0,6133.0,5208.0,1850.0,2.0,2.0,2.0,0.010521481820013499,0.011240400419266635,65.37832766108016,93.80784457799746,12266.0,0.0,130.0,112.125,96.0,0.0,0.0625,512.0,271.1875,127.0,0.0625,512.0,271.1875,127.0,35566648.0,0.0492323637008667,0.004338393919169903,-0.016363518312573433,0.016446996480226517,-0.016390090808272362,0.0009105056524276733,-0.0325763076543808,0.9837731122970581,0.13447916507720947,1.145055890083313,0.11808909475803375,1.12629234790802,0.0007604938050552525,1.0435382339239032,0.7994988904286846,3.1435720243767378,0.009328217012807727,0.014014825981575996,0.010353133999160491,0.00849066098453477,7.624998310988303,4.0745662890349195,1.9336606290307827,-1.0,-1.0,-1.0,0.010396959027275443,7.624998310988303,-1.0,130.0,512.0,0.0,0.0,0.0,0.0,0.0079494149540551,9.055824793991633,12.136475352977868,9.806653389998246,3.585201920941472e-05,,0.00015361799160018563,93.80784457799746,6.006500916555524e-05,38.55905445100507,24.21292798401555,0.0,165.0,0.9745917320251465,0.3904511630535126,0.022061381489038467,0.04029286280274391,1.0
166,0.12221994251012802,0.05594806373119354,0.001,0.016364352606615284,0.012797936797142029,3e-06,54.76542663574219,11.348706245422363,20.75,0.0,0.0,0.012781568802893162,0.0,0.8660243153572083,-0.012781567871570587,-1.4999700784683228,0.8660243153572083,-0.012781567871570587,-1.4999700784683228,1.399999976158142,1.0593749284744263,0.0,1.399999976158142,1.0593749284744263,0.0,5872.0,5872.0,5925.0,5872.0,5819.0,106.0,2.0,2.0,2.0,0.0100365170609177,0.011061961009664235,64.21484662045202,91.44302772701485,11744.0,0.0,122.0,108.75,94.0,0.0,0.0,381.0,258.25,155.0,0.0,381.0,258.25,155.0,285039.6875,0.04236173629760742,0.003320246236398816,-0.014782223850488663,0.014785906299948692,-0.014785906299948692,-0.004521101713180542,-0.023449338972568512,0.985336422920227,0.12104511260986328,1.1293885707855225,0.10625921934843063,1.1128528118133545,0.000631029549345364,0.8583504751967361,0.8317447275184863,3.292934702915225,0.007410811027511954,0.010957816964946687,0.009430872063603601,0.007898052979726344,5.677346387994476,3.8795052808691253,2.3315167240216397,-1.0,-1.0,-1.0,0.009370925021357834,5.677346387994476,-1.0,120.0,381.0,0.0,0.0,0.0,0.0,0.021599558007437736,7.093408327025827,11.801294243021403,9.768010079977103,3.4927972592413425e-05,,6.860599387437105e-05,91.44302772701485,0.00017737800953909755,38.6722251510364,24.054028012033086,0.0,166.0,0.975639820098877,0.35036641359329224,0.019559575244784355,0.037140242755413055,1.0
167,0.15428480505943298,0.08327149599790573,0.001,0.02091743868368212,-0.03515671566128731,3e-06,54.77694320678711,11.348706245422363,20.75,0.0,0.0,-0.0351776285097003,0.0,1.4999700784683228,0.035177625715732574,-1.4999977350234985,1.4999700784683228,0.035177625715732574,-1.4999977350234985,1.399999976158142,0.8570312261581421,0.0,1.399999976158142,0.8570312261581421,0.0,6069.0,6068.0,6621.0,6068.5,5516.0,1105.0,2.0,2.0,2.0,0.010349238344749729,0.011107750377750046,64.68149196938263,93.82127429702086,12137.0,0.0,165.0,121.25,89.0,0.0,0.0625,512.0,258.03125,78.0,0.0625,512.0,258.03125,78.0,1326591508480.0,0.054544806480407715,0.004675623495131731,-0.018093938007950783,0.01616106554865837,-0.015850741416215897,0.004965156316757202,-0.038222938776016235,0.9843112230300903,0.1379380226135254,1.1503984928131104,0.12208729237318039,1.1320399045944214,0.0006312948816666996,1.0726974259443767,0.8081038478228455,3.196020377521707,0.0076620259787887335,0.010920558997895569,0.009212560025844141,0.007080298964865506,7.433903294033371,3.9085718551250466,1.1955912880366668,-1.0,-1.0,-1.0,0.01033306698082015,7.433903294033371,-1.0,165.0,512.0,0.0,0.0,0.0,0.0,0.022581516997888684,8.857262646022718,12.147502797015477,9.807956401025876,2.818502252921462e-05,,0.00015120801981538534,93.82127429702086,0.00020728999515995383,38.79009932198096,24.169872419035528,0.0,167.0,0.9764137864112854,0.29947447776794434,0.0231538824737072,0.04160524159669876,1.0
168,0.13845194876194,0.050740811973810196,0.001,0.02016397761508415,0.02010074257850647,3e-06,54.773616790771484,11.348706245422363,20.75,0.0,0.0,0.020080583170056343,0.0,1.499997615814209,-0.020080581307411194,-1.4999977350234985,1.499997615814209,-0.020080581307411194,-1.4999977350234985,1.399999976158142,0.9749999642372131,0.0,1.399999976158142,0.9749999642372131,0.0,6246.0,6245.0,6861.0,6245.5,5630.0,1231.0,2.0,2.0,2.0,0.01069290041647446,0.011515880298925807,66.70776453054415,93.62478332099272,12491.0,0.0,160.0,115.875,103.0,0.0,0.03125,512.0,274.46875,141.0,0.03125,512.0,274.46875,141.0,14278552576.0,0.04742252826690674,0.004379231482744217,-0.015209621749818325,0.015036609023809433,-0.01490289531648159,0.0021394044160842896,-0.03389623761177063,0.9852430820465088,0.13355542719364166,1.144098162651062,0.11865253746509552,1.1269872188568115,0.0006360780570670078,1.0088730660411596,0.7868494856314538,3.0925097008235456,0.007945251010823995,0.011582387029193342,0.009876717280349112,0.008788258011918515,7.411260264983866,4.115972295528991,2.1704296459793113,-1.0,-1.0,-1.0,0.00952682102797553,7.411260264983866,-1.0,111.0,512.0,0.0,0.0,0.0,0.0,0.021758779999800026,8.860932139039505,12.051092478039209,9.82853692502249,3.372202627360821e-05,,0.00015053199604153633,93.62478332099272,0.0001787350047379732,38.628538672986906,24.205714062030893,0.0,168.0,0.9762510061264038,0.3481300473213196,0.02237018756568432,0.03937213495373726,1.0
169,0.12657521665096283,0.1237439513206482,0.001,0.013524990616133437,0.029037706553936005,3e-06,54.77030563354492,11.348706245422363,20.75,0.0,0.0,0.0290241870097816,0.0,1.4999946355819702,-0.02902417629957199,-1.4999977350234985,1.4999946355819702,-0.02902417629957199,-1.4999977350234985,2.0,1.2578125,0.0,2.0,1.2578125,0.0,5214.0,5214.0,5610.0,5214.0,4818.0,792.0,2.0,2.0,2.0,0.00864019222685974,0.009412272217880465,56.06282933290742,93.0027981470339,10428.0,0.0,125.0,103.25,86.0,0.0,0.0,373.0,222.625,136.0,0.0,373.0,222.625,136.0,361922.8125,0.041442275047302246,0.0036373271141201258,-0.013751138001680374,0.013668887317180634,-0.013525320217013359,0.0018257349729537964,-0.026352770626544952,0.9865908622741699,0.12207867205142975,1.1306393146514893,0.10855335742235184,1.1155544519424438,0.0007261784651592134,0.9592956796785658,0.9317842810695611,3.8219121680135033,0.007572589034680277,0.015309714013710618,0.01028198024687299,0.00842001399723813,5.404814137029462,3.3184531314036576,2.0579419700079598,-1.0,-1.0,-1.0,0.01029652898432687,5.404814137029462,-1.0,125.0,373.0,0.0,0.0,0.0,0.0,0.0206303020240739,6.8340224220301025,12.286691683984827,9.716646482993383,3.494002157822251e-05,,0.00017150997882708907,93.0027981470339,0.00018035998800769448,39.854900088044815,24.263231149991043,0.0,169.0,0.9764138460159302,0.25454777479171753,0.019773250445723534,0.03706315904855728,1.0
170,0.16429337859153748,0.08788426965475082,0.001,0.021716431612730958,-0.0016766451299190521,3e-06,54.82065200805664,11.348706245422363,20.75,0.0,0.0,-0.0016983672976493835,0.0,1.499997615814209,0.0016983819659799337,-0.9166627526283264,1.499997615814209,0.0016983819659799337,-0.9166627526283264,2.0,1.2179687023162842,0.10000000149011612,2.0,1.2179687023162842,0.10000000149011612,6171.0,6170.0,6554.0,6170.5,5787.0,767.0,2.0,2.0,2.0,0.010589205137291141,0.011425740964063876,67.08934670932415,91.97436407802161,12341.0,0.0,164.0,122.625,96.0,0.0,0.0,403.0,263.03125,174.0,0.0,403.0,263.03125,174.0,19863799808.0,0.05826163291931152,0.004936745390295982,-0.019521253183484077,0.01907149888575077,-0.01907149888575077,-0.003249026834964752,-0.04312026500701904,0.9811678528785706,0.1531776636838913,1.1686687469482422,0.13410615921020508,1.1459261178970337,0.0006202224320705266,0.876998781156646,0.7932798695435013,3.1222157112880664,0.00765416503418237,0.017322111991234124,0.009889943750749808,0.006132574984803796,5.985440431977622,4.001325976783846,2.70211150002433,-1.0,-1.0,-1.0,0.008551902021281421,5.985440431977622,-1.0,144.0,403.0,0.0,0.0,0.0,0.0,0.021799509995616972,7.381698740995489,12.006912618002389,9.789866870036349,4.820997128263116e-05,,7.143797120079398e-05,91.97436407802161,0.00017790700076147914,38.53126409300603,24.215167097048834,0.0,170.0,0.9759399890899658,0.3228182792663574,0.024422720074653625,0.04256612807512283,1.0
171,0.12374253571033478,0.10248935967683792,0.001,0.019573311859858222,0.009960174560546875,3e-06,54.88706588745117,11.348706245422363,20.75,0.0,0.0,0.009940587915480137,0.0,1.4999388456344604,-0.00994060281664133,-0.8660243153572083,1.4999388456344604,-0.00994060281664133,-0.8660243153572083,1.4500000476837158,1.1765624284744263,0.0,1.4500000476837158,1.1765624284744263,0.0,6668.0,6668.0,6791.0,6668.0,6545.0,246.0,2.0,2.0,2.0,0.010886655852386433,0.011737397463774222,68.14461072428955,97.85073139501037,13336.0,0.0,171.0,126.0,95.0,0.0,0.0625,512.0,290.75,118.0,0.0625,512.0,290.75,118.0,2834898432.0,0.04176628589630127,0.00436610309407115,-0.012471112422645092,0.01234344020485878,-0.012096468359231949,0.003951534628868103,-0.029960408806800842,0.9879963397979736,0.11809464544057846,1.126471996307373,0.10599817335605621,1.1127936840057373,0.000255286745460571,0.9457580836185295,0.761598560886088,3.0374062302063263,0.003404504037462175,0.01100248604780063,0.009739502749653184,0.00740181899163872,7.374289749946911,4.380199982335398,1.7564719230285846,-1.0,-1.0,-1.0,0.009981361974496394,7.374289749946911,-1.0,171.0,512.0,0.0,0.0,0.0,0.0,0.02242366102291271,8.799333209986798,12.639333938015625,10.15667840797687,3.4840020816773176e-05,,0.00021733000176027417,97.85073139501037,0.00018166995141655207,40.50684948603157,25.70123867498478,0.0,171.0,0.975695013999939,0.34764841198921204,0.019274545833468437,0.0391029417514801,1.0
172,0.11844325810670853,0.16581660509109497,0.001,0.02254832310427446,0.038027308881282806,3e-06,54.433841705322266,11.348706245422363,20.75,0.0,0.0,0.03800476109609008,0.0,1.4770923852920532,-0.03800477087497711,-1.4999977350234985,1.4770923852920532,-0.03800477087497711,-1.4999977350234985,1.399999976158142,0.7945312261581421,0.0,1.399999976158142,0.7945312261581421,0.0,6158.0,6157.0,6907.0,6157.5,5408.0,1499.0,2.0,2.0,2.0,0.010417225385795627,0.010910842169533289,65.75187155711662,93.64752446097555,12315.0,0.0,147.0,110.625,92.0,0.0,0.0,455.0,274.21875,134.0,0.0,455.0,274.21875,134.0,327798.09375,0.039734840393066406,0.003864184021949768,-0.012729311361908913,0.014103338122367859,-0.014075243845582008,0.0004495009779930115,-0.03244397044181824,0.9860478043556213,0.12370911985635757,1.1327232122421265,0.10963387787342072,1.1167078018188477,0.0004334466910376159,0.9155478414832654,0.7951883632153532,3.173890705155175,0.005337896000128239,0.01054816204123199,0.009616215249479865,0.008122015977278352,6.610004664980806,4.108557579838816,1.9907966420287266,-1.0,-1.0,-1.0,0.010300875001121312,6.610004664980806,-1.0,147.0,455.0,0.0,0.0,0.0,0.0,0.02184381103143096,8.033932309015654,12.525711052003317,9.792744692997076,3.5864009987562895e-05,,0.00016984104877337813,93.64752446097555,0.00017617602134123445,39.086464033985976,24.159462642041035,0.0,172.0,0.9757331013679504,0.329567551612854,0.018929339945316315,0.037109196186065674,1.0
173,0.17132943868637085,0.08424254506826401,0.001,0.013932431975263171,0.02080899477005005,3e-06,54.43296432495117,11.348706245422363,20.75,0.0,0.0,0.020795066840946674,0.0,1.4964412450790405,-0.020795078948140144,-1.4999977350234985,1.4964412450790405,-0.020795078948140144,-1.4999977350234985,1.399999976158142,1.0062499046325684,0.0,1.399999976158142,1.0062499046325684,0.0,6415.0,6415.0,7556.0,6415.0,5274.0,2282.0,2.0,2.0,2.0,0.010516169227645165,0.01134377863033934,66.84428569438853,95.96931036602473,12830.0,0.0,127.0,109.125,99.0,0.0,0.0625,512.0,291.8125,121.0,0.0625,512.0,291.8125,121.0,233479975469056.0,0.0571821928024292,0.005193370394408703,-0.018458988517522812,0.01847185753285885,-0.017639758065342903,0.013313576579093933,-0.041002482175827026,0.9825688004493713,0.16888174414634705,1.1871888637542725,0.1512419879436493,1.166040301322937,0.0007802554156155045,0.9559594188267008,0.7655818469202493,3.1456968128617304,0.010010676982346922,0.011241087049711496,0.009964207882148912,0.008529299986548722,7.4957822220167145,4.312081062065772,1.8254554730374366,-1.0,-1.0,-1.0,0.010011363017838448,7.4957822220167145,-1.0,113.0,512.0,0.0,0.0,0.0,0.0,0.021824135968927294,8.926749053003732,12.577216222998686,9.822415095986798,4.205602454021573e-05,,0.0001500690123066306,95.96931036602473,0.0001933100284077227,40.359290109016,24.232751937001012,0.0,173.0,0.9774215221405029,0.28355133533477783,0.02473776414990425,0.04248490557074547,1.0
174,0.12389379739761353,0.06049714609980583,0.001,0.01376427121431334,0.006345398724079132,3e-06,54.474971771240234,11.348706245422363,20.75,0.0,0.0,0.00633163470774889,0.0,1.4999760389328003,-0.006331639364361763,-1.4999977350234985,1.4999760389328003,-0.006331639364361763,-1.4999977350234985,1.399999976158142,0.9726563096046448,0.0,1.399999976158142,0.9726563096046448,0.0,6671.0,6671.0,7339.0,6671.0,6003.0,1336.0,2.0,2.0,2.0,0.01126902380349888,0.01193608393932598,70.38538363912491,94.77820045995759,13342.0,0.0,152.0,115.5,87.0,0.0,0.0625,512.0,301.4375,200.0,0.0625,512.0,301.4375,200.0,2064069951488.0,0.04458498954772949,0.003470849711447954,-0.015552007593214512,0.014619353227317333,-0.014619353227317333,-0.0054314956068992615,-0.03421036899089813,0.9855062961578369,0.11570727825164795,1.1235148906707764,0.10108792781829834,1.107059121131897,0.0005597670506652466,0.9390240106795377,0.7372885562150441,2.935109323191075,0.007468411989975721,0.012261871015653014,0.010557579658780014,0.009593320020940155,7.636660125048365,4.541101867782345,3.018857405986637,-1.0,-1.0,-1.0,0.009593320020940155,7.636660125048365,-1.0,108.0,512.0,0.0,0.0,0.0,0.0,0.02206717897206545,9.05782560701482,12.43508424598258,9.836903917021118,3.669201396405697e-05,,0.00015313603216782212,94.77820045995759,0.00018614204600453377,39.16022859001532,24.239415872027166,0.0,174.0,0.9764221906661987,0.2726113200187683,0.019749892875552177,0.037500638514757156,1.0
